dollar_ret_1p,dollar_ret_6p,dollar_ret_13p,dollar_ret_26p,avg_eps_1q,avg_eps_2q,avg_eps_4q,avg_eps_8q
0.5057121621583414,0.18415285770706694,0.02921943863836418,0.0007959712192938869,2.8125821192069673e-05,1.074295570366216e-05,0.00017441354957522425,0.00621724347175496
0.5549640812280928,0.4009115095781204,0.16597930753409756,0.026841189947587493,0.005765449069977781,0.0015202921010023253,0.011763434144802144,0.09524738945096903
0.22356218612820275,0.25130627527607596,0.19321401641249372,0.09863746912516058,0.06791684316634021,0.014099560553740955,0.06762091406794989,0.210347202220281
0.19992031792464932,0.22944462261843174,0.18160823145302826,0.09785439333516183,0.0711655129858195,0.014609012667704329,0.06850822526039373,0.2037469905416963
0.3268379599067887,0.33774046471327873,0.23080343059763125,0.0946682096413273,0.05221949345464375,0.0113457519607439,0.05960103940982999,0.22243325345207868
0.14014115657619333,0.17070881079300446,0.14686915209764753,0.09239224925512042,0.07861052015433835,0.015625684613092005,0.06870290668692851,0.1796188903384935
0.4442211516383586,0.41290096874424326,0.24327616025095755,0.07576196307042571,0.031613791918360036,0.007273795771687663,0.042849860947806684,0.20110868555884737
0.18405385590820802,0.21434763036373491,0.17316905021582926,0.09692423839663748,0.07325865497739073,0.014920175621357173,0.06886891047184522,0.19843878061799694
0.12630056665533332,0.15635104275246492,0.13758870197983375,0.090261253147761,0.08013139023583912,0.015789627047906898,0.06822280154591565,0.17224621506488033
0.006476643533344546,0.011827720095187014,0.017938280664977702,0.032338796824964745,0.07996431896304322,0.012768214494826886,0.03622574389251089,0.039436319865510217
0.039542222577105934,0.05751173602786774,0.06342176934023737,0.06326401136376845,0.0858779308184312,0.01550912420235185,0.0562882785386717,0.10027302932238077
0.01954224444813535,0.031103130810428207,0.03891113991573308,0.04906156680039749,0.08444430540847576,0.014524729269393365,0.04781924243017561,0.07009656965099542
0.013759176739795527,0.022884114203995425,0.030448138174843157,0.04304466972802402,0.08319577346538296,0.013973368725594928,0.04386520051343098,0.05846055056364273
0.04193480198439411,0.06052585472037312,0.06603316513935814,0.06456912686714911,0.08589718243590012,0.01557705445899939,0.05700559280082019,0.10324915478739201
0.20032535423576195,0.22982551705997697,0.1818167197850544,0.09787374282077287,0.07111112322009183,0.014600731702671756,0.06849645153296245,0.20387302262581256
0.010264337052286581,0.01770599376379646,0.02479326860291824,0.03853865564247178,0.08200329604834111,0.01350389329232118,0.04075056771254998,0.05018660043253502
0.04374140252665809,0.0627856435389755,0.06797095464040757,0.06551633250149967,0.08589817530751996,0.01562384159750707,0.057519472334596256,0.10543233099178333
